,sensitivity,specificity,inv_frac,delay_samples,decay_part
595,1.0,0.0,1.5,50,925
596,1.0,0.0,2.0,50,925
597,1.0,0.11823647294589178,2.5,50,925
598,0.978,0.4709418837675351,3.0,50,925
599,0.882,0.7194388777555111,3.5,50,925
600,0.66,0.8597194388777555,4.0,50,925
601,0.438,0.9198396793587175,4.5,50,925
602,0.31,0.9639278557114228,5.0,50,925
603,0.234,0.9779559118236473,5.5,50,925
604,0.148,0.9919839679358717,6.0,50,925
605,0.09,0.9959919839679359,6.5,50,925
606,0.068,0.9979959919839679,7.0,50,925
607,0.056,1.0,7.5,50,925
608,0.0,1.0,0.0,75,925
609,1.0,0.0,0.5,75,925
610,1.0,0.0,1.0,75,925
611,1.0,0.0,1.5,75,925
612,1.0,0.004008016032064128,2.0,75,925
613,1.0,0.13026052104208416,2.5,75,925
614,0.978,0.4468937875751503,3.0,75,925
615,0.942,0.7054108216432866,3.5,75,925
616,0.886,0.8316633266533067,4.0,75,925
617,0.824,0.9078156312625251,4.5,75,925
618,0.754,0.9679358717434869,5.0,75,925
619,0.662,0.9799599198396793,5.5,75,925
620,0.544,0.9919839679358717,6.0,75,925
621,0.44,0.9979959919839679,6.5,75,925
622,0.366,0.9979959919839679,7.0,75,925
623,0.296,1.0,7.5,75,925
624,0.0,1.0,0.0,100,925
625,1.0,0.002004008016032064,0.5,100,925
626,1.0,0.0,1.0,100,925
627,1.0,0.0,1.5,100,925
628,1.0,0.0,2.0,100,925
629,1.0,0.1062124248496994,2.5,100,925
630,1.0,0.4148296593186373,3.0,100,925
631,0.996,0.6753507014028056,3.5,100,925
632,0.974,0.8176352705410822,4.0,100,925
633,0.942,0.8897795591182365,4.5,100,925
634,0.9,0.9478957915831663,5.0,100,925
635,0.854,0.969939879759519,5.5,100,925
636,0.808,0.9879759519038076,6.0,100,925
637,0.75,0.9939879759519038,6.5,100,925
638,0.71,0.9979959919839679,7.0,100,925
639,0.678,0.9979959919839679,7.5,100,925
640,0.0,1.0,0.0,125,925
641,1.0,0.004008016032064128,0.5,125,925
642,1.0,0.0,1.0,125,925
643,1.0,0.0,1.5,125,925
644,1.0,0.002004008016032064,2.0,125,925
645,1.0,0.13026052104208416,2.5,125,925
646,1.0,0.43286573146292584,3.0,125,925
647,1.0,0.6793587174348698,3.5,125,925
648,0.998,0.8276553106212425,4.0,125,925
649,0.984,0.8977955911823647,4.5,125,925
650,0.96,0.935871743486974,5.0,125,925
651,0.916,0.9719438877755511,5.5,125,925
652,0.884,0.9839679358717435,6.0,125,925
653,0.83,0.9899799599198397,6.5,125,925
654,0.77,0.9939879759519038,7.0,125,925
655,0.73,0.9959919839679359,7.5,125,925
656,0.0,1.0,0.0,150,925
657,1.0,0.004008016032064128,0.5,150,925
658,1.0,0.0,1.0,150,925
659,1.0,0.0,1.5,150,925
