,sensitivity,specificity,inv_frac,delay_samples,decay_part
381,0.676,0.08817635270541083,3.5,25,915
382,0.462,0.218436873747495,4.0,25,915
383,0.308,0.39478957915831664,4.5,25,915
384,0.226,0.56312625250501,5.0,25,915
385,0.168,0.6933867735470942,5.5,25,915
386,0.118,0.7675350701402806,6.0,25,915
387,0.082,0.8376753507014028,6.5,25,915
388,0.062,0.8717434869739479,7.0,25,915
389,0.042,0.9118236472945892,7.5,25,915
390,0.036,0.9378757515030061,8.0,25,915
391,0.0,1.0,0.0,50,915
392,1.0,0.0,0.5,50,915
393,1.0,0.0,1.0,50,915
394,1.0,0.0,1.5,50,915
395,1.0,0.0,2.0,50,915
396,1.0,0.0,2.5,50,915
397,1.0,0.004008016032064128,3.0,50,915
398,0.978,0.06012024048096192,3.5,50,915
399,0.912,0.18236472945891782,4.0,50,915
400,0.78,0.37074148296593185,4.5,50,915
401,0.632,0.531062124248497,5.0,50,915
402,0.51,0.657314629258517,5.5,50,915
403,0.406,0.7294589178356713,6.0,50,915
404,0.336,0.8276553106212425,6.5,50,915
405,0.28,0.8717434869739479,7.0,50,915
406,0.23,0.8997995991983968,7.5,50,915
407,0.17,0.9298597194388778,8.0,50,915
408,0.0,1.0,0.0,75,915
409,1.0,0.0,0.5,75,915
410,1.0,0.0,1.0,75,915
411,1.0,0.0,1.5,75,915
412,1.0,0.0,2.0,75,915
413,1.0,0.002004008016032064,2.5,75,915
414,1.0,0.018036072144288578,3.0,75,915
415,0.994,0.0841683366733467,3.5,75,915
416,0.956,0.2124248496993988,4.0,75,915
417,0.918,0.3486973947895792,4.5,75,915
418,0.864,0.5250501002004008,5.0,75,915
419,0.826,0.6312625250501002,5.5,75,915
420,0.766,0.7054108216432866,6.0,75,915
421,0.678,0.8036072144288577,6.5,75,915
422,0.594,0.8577154308617234,7.0,75,915
423,0.522,0.8917835671342685,7.5,75,915
424,0.466,0.9198396793587175,8.0,75,915
425,0.0,1.0,0.0,100,915
426,1.0,0.0,0.5,100,915
427,1.0,0.0,1.0,100,915
428,1.0,0.0,1.5,100,915
429,1.0,0.0,2.0,100,915
430,1.0,0.0,2.5,100,915
431,1.0,0.02404809619238477,3.0,100,915
432,1.0,0.0781563126252505,3.5,100,915
433,1.0,0.2124248496993988,4.0,100,915
434,0.988,0.35470941883767537,4.5,100,915
435,0.97,0.49498997995991983,5.0,100,915
436,0.936,0.5951903807615231,5.5,100,915
437,0.906,0.6973947895791583,6.0,100,915
438,0.858,0.7655310621242485,6.5,100,915
439,0.818,0.8316633266533067,7.0,100,915
440,0.774,0.8817635270541082,7.5,100,915
441,0.74,0.9178356713426854,8.0,100,915
442,0.0,1.0,0.0,125,915
443,1.0,0.0,0.5,125,915
444,1.0,0.0,1.0,125,915
445,1.0,0.0,1.5,125,915
446,1.0,0.0,2.0,125,915
447,1.0,0.0,2.5,125,915
448,1.0,0.02004008016032064,3.0,125,915
449,1.0,0.06813627254509018,3.5,125,915
450,1.0,0.19438877755511022,4.0,125,915
451,0.994,0.3527054108216433,4.5,125,915
452,0.986,0.4969939879759519,5.0,125,915
453,0.964,0.6332665330661322,5.5,125,915
454,0.938,0.717434869739479,6.0,125,915
455,0.912,0.7655310621242485,6.5,125,915
456,0.878,0.8156312625250501,7.0,125,915
457,0.842,0.8537074148296593,7.5,125,915
458,0.79,0.8817635270541082,8.0,125,915
459,0.0,1.0,0.0,150,915
460,1.0,0.0,0.5,150,915
461,1.0,0.0,1.0,150,915
462,1.0,0.0,1.5,150,915
463,1.0,0.0,2.0,150,915
464,1.0,0.0,2.5,150,915
465,1.0,0.01603206412825651,3.0,150,915
466,1.0,0.056112224448897796,3.5,150,915
467,1.0,0.17234468937875752,4.0,150,915
468,0.992,0.35470941883767537,4.5,150,915
469,0.988,0.5070140280561122,5.0,150,915
470,0.976,0.6533066132264529,5.5,150,915
471,0.966,0.7374749498997996,6.0,150,915
472,0.95,0.8076152304609219,6.5,150,915
473,0.918,0.8717434869739479,7.0,150,915
474,0.88,0.8997995991983968,7.5,150,915
475,0.862,0.9338677354709419,8.0,150,915
476,0.0,1.0,0.0,0,920
477,0.0,1.0,0.5,0,920
478,0.0,1.0,1.0,0,920
479,0.0,1.0,1.5,0,920
480,0.0,1.0,2.0,0,920
481,0.0,1.0,2.5,0,920
482,0.0,1.0,3.0,0,920
483,0.0,1.0,3.5,0,920
484,0.0,1.0,4.0,0,920
485,0.0,1.0,4.5,0,920
486,0.0,1.0,5.0,0,920
487,0.0,1.0,5.5,0,920
488,0.0,1.0,6.0,0,920
489,0.0,1.0,6.5,0,920
490,0.0,1.0,7.0,0,920
491,0.0,1.0,7.5,0,920
492,0.0,1.0,8.0,0,920
493,0.0,1.0,0.0,25,920
494,1.0,0.0,0.5,25,920
495,1.0,0.0,1.0,25,920
496,1.0,0.0,1.5,25,920
497,1.0,0.0,2.0,25,920
498,0.99,0.0,2.5,25,920
499,0.88,0.018036072144288578,3.0,25,920
500,0.638,0.10821643286573146,3.5,25,920
501,0.418,0.27054108216432865,4.0,25,920
502,0.294,0.4529058116232465,4.5,25,920
503,0.216,0.6172344689378757,5.0,25,920
504,0.154,0.7374749498997996,5.5,25,920
505,0.104,0.8236472945891784,6.0,25,920
506,0.074,0.8597194388777555,6.5,25,920
507,0.058,0.8957915831663327,7.0,25,920
508,0.038,0.9318637274549099,7.5,25,920
509,0.034,0.9438877755511023,8.0,25,920
510,0.0,1.0,0.0,50,920
511,1.0,0.0,0.5,50,920
512,1.0,0.0,1.0,50,920
513,1.0,0.0,1.5,50,920
514,1.0,0.0,2.0,50,920
515,1.0,0.0,2.5,50,920
516,1.0,0.014028056112224449,3.0,50,920
517,0.976,0.08016032064128256,3.5,50,920
518,0.904,0.22044088176352705,4.0,50,920
519,0.76,0.43687374749499,4.5,50,920
520,0.602,0.5851703406813628,5.0,50,920
521,0.49,0.6973947895791583,5.5,50,920
522,0.392,0.7855711422845691,6.0,50,920
523,0.326,0.8496993987975952,6.5,50,920
524,0.27,0.8917835671342685,7.0,50,920
525,0.21,0.9238476953907816,7.5,50,920
526,0.16,0.9418837675350702,8.0,50,920
527,0.0,1.0,0.0,75,920
528,1.0,0.0,0.5,75,920
529,1.0,0.0,1.0,75,920
530,1.0,0.0,1.5,75,920
531,1.0,0.0,2.0,75,920
532,1.0,0.002004008016032064,2.5,75,920
533,1.0,0.03006012024048096,3.0,75,920
534,0.99,0.09418837675350701,3.5,75,920
535,0.954,0.24248496993987975,4.0,75,920
536,0.914,0.41082164328657317,4.5,75,920
537,0.86,0.5711422845691383,5.0,75,920
538,0.818,0.6673346693386774,5.5,75,920
539,0.756,0.7655310621242485,6.0,75,920
540,0.67,0.845691382765531,6.5,75,920
541,0.588,0.875751503006012,7.0,75,920
542,0.518,0.9138276553106213,7.5,75,920
543,0.456,0.9438877755511023,8.0,75,920
544,0.0,1.0,0.0,100,920
545,1.0,0.0,0.5,100,920
546,1.0,0.0,1.0,100,920
547,1.0,0.0,1.5,100,920
548,1.0,0.0,2.0,100,920
549,1.0,0.0,2.5,100,920
550,1.0,0.02404809619238477,3.0,100,920
551,1.0,0.09418837675350701,3.5,100,920
552,1.0,0.23647294589178355,4.0,100,920
553,0.986,0.3927855711422846,4.5,100,920
554,0.968,0.5350701402805611,5.0,100,920
555,0.932,0.6432865731462926,5.5,100,920
556,0.902,0.7314629258517034,6.0,100,920
557,0.852,0.8096192384769539,6.5,100,920
558,0.816,0.8697394789579158,7.0,100,920
559,0.772,0.9038076152304609,7.5,100,920
560,0.734,0.9338677354709419,8.0,100,920
561,0.0,1.0,0.0,125,920
562,1.0,0.0,0.5,125,920
563,1.0,0.0,1.0,125,920
564,1.0,0.0,1.5,125,920
565,1.0,0.0,2.0,125,920
566,1.0,0.0,2.5,125,920
567,1.0,0.022044088176352707,3.0,125,920
568,1.0,0.08016032064128256,3.5,125,920
569,1.0,0.22444889779559118,4.0,125,920
570,0.994,0.40080160320641284,4.5,125,920
571,0.984,0.5450901803607214,5.0,125,920
572,0.96,0.6753507014028056,5.5,125,920
573,0.936,0.7434869739478958,6.0,125,920
574,0.906,0.7935871743486974,6.5,125,920
575,0.878,0.8276553106212425,7.0,125,920
576,0.836,0.8697394789579158,7.5,125,920
577,0.78,0.9098196392785571,8.0,125,920
578,0.0,1.0,0.0,150,920
579,1.0,0.0,0.5,150,920
580,1.0,0.0,1.0,150,920
581,1.0,0.0,1.5,150,920
582,1.0,0.0,2.0,150,920
583,1.0,0.0,2.5,150,920
584,1.0,0.018036072144288578,3.0,150,920
585,1.0,0.06813627254509018,3.5,150,920
586,0.998,0.20841683366733466,4.0,150,920
587,0.99,0.40681362725450904,4.5,150,920
588,0.988,0.5711422845691383,5.0,150,920
589,0.976,0.6913827655310621,5.5,150,920
590,0.966,0.7695390781563126,6.0,150,920
591,0.95,0.845691382765531,6.5,150,920
592,0.914,0.8977955911823647,7.0,150,920
593,0.874,0.9238476953907816,7.5,150,920
594,0.858,0.9478957915831663,8.0,150,920
595,0.0,1.0,0.0,0,925
596,0.0,1.0,0.5,0,925
597,0.0,1.0,1.0,0,925
598,0.0,1.0,1.5,0,925
599,0.0,1.0,2.0,0,925
600,0.0,1.0,2.5,0,925
601,0.0,1.0,3.0,0,925
602,0.0,1.0,3.5,0,925
603,0.0,1.0,4.0,0,925
604,0.0,1.0,4.5,0,925
605,0.0,1.0,5.0,0,925
606,0.0,1.0,5.5,0,925
607,0.0,1.0,6.0,0,925
608,0.0,1.0,6.5,0,925
609,0.0,1.0,7.0,0,925
610,0.0,1.0,7.5,0,925
611,0.0,1.0,8.0,0,925
612,0.0,1.0,0.0,25,925
613,1.0,0.0,0.5,25,925
614,1.0,0.0,1.0,25,925
615,1.0,0.0,1.5,25,925
616,1.0,0.0,2.0,25,925
